objectID,color,description,hierarchical_categories,price,product_type,showcase_image,tags,taxable,title,units_sold,weight
apparel-sample-data-2313625000,"[""beige""]","Discover the perfect blend of comfort and style with our beige scoop neck t-shirt. This short sleeve design offers a soft and stretchy feel, making it ideal for casual outings or relaxing days at home. Pair it effortlessly with your favorite jeans or shorts for a laid-back look.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",25,tops,https://storage.googleapis.com/landingpage-al/91353011_0.jpg,"[""scoop neck"", ""stretchy"", ""casual"", ""comfortable""]",true,Beige Scoop Neck T-Shirt,890,0.9
apparel-sample-data-2313621000,"[""black"", ""gold""]","Discover a stylish addition to your wardrobe with our black crop top adorned with shimmering gold embellishments and a striking diamond pattern. The top features a subtle Batman logo on the front, crafted from a glossy material that adds flair to any casual outfit.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91352500_0.jpg,"[""embellished"", ""graphic"", ""casual"", ""trendy""]",true,Black embellished crop top,876,0.49
apparel-sample-data-2313617000,"[""gray""]","Discover a stylish blend of comfort and flair with our gray short-sleeve shirt. Adorned with a glittery silver star on the front, this shirt features a classic round neckline, making it a versatile addition to your casual wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",40,tops,https://storage.googleapis.com/landingpage-al/91352269_0.jpg,"[""gray"", ""rhinestone"", ""short-sleeve"", ""casual""]",true,Gray short-sleeve shirt with silver star,890,0.41
apparel-sample-data-2313616000,"[""white"", ""multicolor""]","Discover the playful charm of our white t-shirt adorned with a colorful rocket ship design. Crafted from soft cotton, this short sleeve tee features a cheerful rocket with a pink, yellow, and purple color scheme, complete with a friendly face. Ideal for casual outings or lounging at home, it adds a touch of fun to any wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",25,tops,https://storage.googleapis.com/landingpage-al/91352221_0.jpg,"[""colorful"", ""cotton"", ""graphic""]",true,Colorful Rocket Ship T-Shirt,946,0.76
apparel-sample-data-2313615000,"[""white"", ""blue""]","Discover a blend of comfort and style with this white v-neck top designed for versatility. Crafted from lightweight fabric, it's ideal for casual settings and can be effortlessly paired with various outfits, making it a must-have addition to your wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91352106_0.jpg,"[""v-neck"", ""blue"", ""lightweight"", ""casual"", ""versatile""]",true,White V-Neck Top,890,0.99
apparel-sample-data-2313609000,"[""blue""]","Discover a perfect blend of comfort and style with our blue striped short sleeve shirt. Crafted from soft, lightweight material, this classic tee features thin stripes and a round neckline, making it an ideal choice for casual outings paired with jeans or shorts.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91350690_0.jpg,"[""blue"", ""striped"", ""casual"", ""short sleeve""]",true,Blue Striped Short Sleeve Shirt,890,0.74
apparel-sample-data-2313591000,"[""pink""]",Embrace your love for coffee with our pink graphic tee featuring bold black lettering that reads 'coffee por favor.' This comfortable top is perfect for casual outings and makes a delightful statement.,"{""lvl0"": ""clothing"", ""lvl1"": ""clothing > tops""}",29.99,tops,https://storage.googleapis.com/landingpage-al/91343671_0.jpg,"[""coffee"", ""graphic"", ""casual"", ""plus size""]",true,Coffee por favor graphic tee,875,0.36
apparel-sample-data-2313582000,"[""white""]","Discover unmatched comfort with our white casual t-shirt. This piece features a classic round neckline and short sleeves, crafted from soft, stretchy material for all-day wear. Perfect for pairing with jeans or shorts for effortless style.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",25,tops,https://storage.googleapis.com/landingpage-al/91341945_0.jpg,"[""basic"", ""casual"", ""comfortable""]",true,White casual t-shirt,4023,0.45
apparel-sample-data-2313576000,"[""light blue""]","Discover the charm of our light blue denim t-shirt, designed with a comfortable loose fit and a classic round neckline. Crafted from soft denim material, this piece is perfect for casual outings and pairs effortlessly with your favorite jeans or shorts.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,t-shirts,https://storage.googleapis.com/landingpage-al/91341536_1.jpg,"[""blue"", ""embroidered"", ""casual"", ""soft denim""]",true,Light Blue Denim T-Shirt,932,0.27
apparel-sample-data-2313573000,"[""navy"", ""white"", ""black""]","Discover comfort and style with our striped short sleeve top. Crafted from soft knit material, it features a crew neckline and a relaxed fit, making it an ideal choice for casual outings or laid-back weekends.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91341058_0.jpg,"[""multicolor"", ""striped"", ""casual""]",true,Striped Short Sleeve Top,982,0.59
apparel-sample-data-2313541000,"[""black""]","Discover the perfect blend of style and comfort with our black ribbed half sleeve t-shirt. Crafted from stretchy fabric, this versatile piece features a rounded neckline and a casual design, making it an ideal choice for pairing with jeans or shorts for any laid-back occasion.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91337682_0.jpg,"[""black"", ""ribbed"", ""casual"", ""half sleeve""]",true,Black Ribbed Half Sleeve T-Shirt,920,0.79
apparel-sample-data-2313536000,"[""white"", ""red""]","Add a playful touch to your wardrobe with our white graphic t-shirt, featuring a charming red heart and the whimsical phrase 'fry day I'm in love.' Perfect for casual outings or relaxed weekends, this shirt combines comfort with a fun design.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",25,tops,https://storage.googleapis.com/landingpage-al/91337244_0.jpg,"[""graphic"", ""casual"", ""multicolor""]",true,White Graphic T-shirt,875,0.18
apparel-sample-data-2313534000,"[""white""]","Discover ultimate comfort with our white t-shirt, designed with a classic round neckline and short sleeves. Crafted from soft, stretchy material, this relaxed fit tee is perfect for everyday wear.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",25,tops,https://storage.googleapis.com/landingpage-al/91336715_0.jpg,"[""casual"", ""comfortable"", ""relaxed fit""]",true,Relaxed Fit White T-Shirt,1023,0.48
apparel-sample-data-2313528000,"[""white""]","Introducing the chic white graphic tee, featuring bold black lettering that proudly displays the phrase 'chic tee shirt.' This versatile piece effortlessly combines comfort and style, making it an essential addition to your wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",25,tops,https://storage.googleapis.com/landingpage-al/91335417_0.jpg,"[""black"", ""chic"", ""graphic""]",true,Chic White Graphic Tee,890,0.38
apparel-sample-data-2313507000,"[""black""]","Discover comfort and style with our black oversized t-shirt, featuring a classic round neckline and a distinctive white stripe along the neckline. Crafted from a soft cotton blend, this t-shirt is perfect for casual outings or lounging at home.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91331878_0.jpg,"[""black"", ""sporty"", ""oversized"", ""cotton blend""]",true,Black Oversized T-Shirt,890,0.39
apparel-sample-data-2313498000,"[""blue""]","Discover the comfort of our deep blue cotton v-neck t-shirt, designed with soft, breathable fabric and short sleeves. Its classic style makes it a versatile addition to your casual wardrobe, ideal for everyday wear.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",29.99,tops,https://storage.googleapis.com/landingpage-al/91329976_0.jpg,"[""cotton"", ""casual"", ""comfortable""]",true,Deep Blue Cotton V-Neck T-Shirt,980,0.74
apparel-sample-data-2313496000,"[""red""]","Embrace a fresh look with our red floral v-neck top. Crafted from stretchy material, this top features a delightful floral pattern with small pink and red flowers, making it a versatile addition to your wardrobe for both casual and semi-formal occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91329703_0.jpg,"[""floral"", ""stretchy"", ""v-neck""]",true,Red Floral V-Neck Top,987,0.44
apparel-sample-data-2313494000,"[""deep burgundy""]","Discover comfort and style with our deep burgundy v-neck t-shirt. Crafted from a soft cotton blend, this tee offers a relaxed fit and features a simple design with a rounded neckline and short sleeves, making it a perfect choice for everyday wear.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",25,t-shirts,https://storage.googleapis.com/landingpage-al/91329673_0.jpg,"[""multicolor"", ""slub"", ""v-neck"", ""casual""]",true,Deep Burgundy Relaxed Fit T-Shirt,890,0.9
apparel-sample-data-2313483000,"[""pink""]","Discover the allure of our elegant pink cowl neck t-shirt, designed for comfort and style. The soft draping fabric gracefully frames the neckline, making it a versatile option for both casual and semi-formal occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91325606_0.jpg,"[""pink"", ""elegant"", ""comfortable"", ""stylish""]",true,Elegant Pink Cowl Neck T-Shirt,890,0.62
apparel-sample-data-2313477000,"[""black"", ""white""]","Discover the charm of our black and white tank top, featuring a stylish contrast design with a white front panel and a sleek black back. The comfortable white strap adds a touch of elegance, making it a versatile choice for layering or wearing solo.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91323784_1.jpg,"[""multicolor"", ""layering"", ""versatile""]",true,Black and White Tank Top,980,0.52
apparel-sample-data-2313475000,"[""black""]","Discover the comfort of our black v-neck t-shirt, crafted from luxurious soft material. This relaxed-fit tee is perfect for casual wear, blending style and ease effortlessly.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91321986_0.jpg,"[""black"", ""soft"", ""relaxed"", ""v-neck""]",true,Black soft v-neck t-shirt,890,0.03
apparel-sample-data-2313473000,"[""maroon"", ""white""]","Discover a stylish addition to your wardrobe with our maroon t-shirt, featuring a bold white NY logo. Designed with a relaxed fit and a classic round neckline, this t-shirt offers ultimate comfort while making a trendy statement.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",25,tops,https://storage.googleapis.com/landingpage-al/91320366_0.jpg,"[""graphic"", ""relaxed fit"", ""casual"", ""trendy""]",true,Maroon NY Logo T-Shirt,987,0.33
apparel-sample-data-2313443000,"[""brown""]","Discover comfort and style with our soft brown long-sleeve tee. Designed with a relaxed fit and crafted from a gentle material, this versatile top is perfect for casual outings or lounging at home. Pair it with your favorite jeans for an effortless look.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91313380_0.jpg,"[""comfortable"", ""casual"", ""versatile""]",true,Soft Brown Long-Sleeve Tee,890,0.7
apparel-sample-data-2313440000,"[""white""]","Add a touch of style to your casual collection with our white graphic t-shirt. This comfortable piece features a round neckline and short sleeves, adorned with a striking black graphic on the front, perfect for everyday wear.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",25,tops,https://storage.googleapis.com/landingpage-al/91312236_1.jpg,"[""graphic"", ""casual"", ""comfortable""]",true,White Graphic T-Shirt,879,0.51
apparel-sample-data-2311294000,"[""black"", ""pink""]","Discover the perfect blend of style and support with our floral print sports bra. Crafted for high-impact workouts, it features a padded design for added comfort and a unique black and pink camouflage pattern. The stretchy material ensures flexibility, while the adjustable black straps provide a secure fit for your active lifestyle.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91437617_0.jpg,"[""sports"", ""floral"", ""high-impact"", ""comfortable""]",true,Floral Print Sports Bra,1023,0.91
apparel-sample-data-2311287000,"[""black"", ""blue""]","Enhance your wardrobe with this stunning black and blue top featuring a playful heart print. Crafted from stretchy material for a comfortable fit, it showcases a flattering v-neckline and vibrant hues of red, yellow, and black that effortlessly transitions from day to night.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91436538_0.jpg,"[""leaf-print"", ""casual"", ""v-neck""]",true,Black and Blue Heart Print Top,890,0.24
